qseqid,sseqid,evalue_x,pident_x,length_x,bitscore_x,ppos_x,qcovs_x,evalue_y,pident_y,length_y,bitscore_y,ppos_y,qcovs_y
WP_003669201.1,WP_003669201.1,7.299999999999999e-46,100.0,93,175.6,100.0,100.0,7.2e-46,100.0,93,175.6,100.0,100.0
WP_003669203.1,WP_003669203.1,3.4999999999999982e-205,100.0,359,706.8,100.0,100.0,3.3999999999999984e-205,100.0,359,706.8,100.0,100.0
WP_003669204.1,WP_003669204.1,3.699999999999999e-154,100.0,277,537.0,100.0,100.0,3.5999999999999996e-154,100.0,277,537.0,100.0,100.0
WP_003669206.1,WP_003669206.1,6.3999999999999984e-139,100.0,235,486.1,100.0,100.0,6.2999999999999984e-139,100.0,235,486.1,100.0,100.0
WP_003669207.1,WP_003669207.1,9.299999999999999e-178,100.0,314,615.5,100.0,100.0,9.099999999999995e-178,100.0,314,615.5,100.0,100.0
WP_003669209.1,WP_003669209.1,3.4999999999999993e-168,100.0,279,583.6,100.0,100.0,3.399999999999999e-168,100.0,279,583.6,100.0,100.0
WP_003669211.1,WP_003669211.1,9.699999999999995e-182,100.0,372,629.0,100.0,100.0,9.499999999999998e-182,100.0,372,629.0,100.0,100.0
WP_003669212.1,WP_003669212.1,3.7999999999999986e-139,100.0,241,486.9,100.0,100.0,3.7999999999999986e-139,100.0,241,486.9,100.0,100.0
WP_003669214.1,WP_003669214.1,2.0999999999999997e-82,100.0,150,297.7,100.0,100.0,2e-82,100.0,150,297.7,100.0,100.0
WP_003669215.1,WP_003669215.1,6.899999999999997e-107,100.0,193,379.4,100.0,100.0,6.799999999999999e-107,100.0,193,379.4,100.0,100.0
WP_003669217.1,WP_003669217.1,8.399999999999998e-96,100.0,174,342.4,100.0,100.0,8.299999999999999e-96,100.0,174,342.4,100.0,100.0
WP_003669219.1,WP_003669219.1,1.8999999999999993e-161,100.0,287,561.2,100.0,100.0,1.8999999999999993e-161,100.0,287,561.2,100.0,100.0
WP_003669221.1,WP_003669221.1,4.899999999999998e-249,100.0,447,852.8,100.0,100.0,4.799999999999998e-249,100.0,447,852.8,100.0,100.0
WP_003669223.1,WP_003669223.1,1.2999999999999998e-78,100.0,141,285.0,100.0,100.0,1.2999999999999998e-78,100.0,141,285.0,100.0,100.0
WP_003669225.1,WP_003669225.1,2.499999999999999e-212,100.0,392,730.7,100.0,100.0,2.399999999999999e-212,100.0,392,730.7,100.0,100.0
WP_003669228.1,WP_003669228.1,1.3000000000000002e-44,100.0,88,171.4,100.0,100.0,1.3000000000000002e-44,100.0,88,171.4,100.0,100.0
WP_003669231.1,WP_003669231.1,0.0,100.0,650,1184.1,100.0,100.0,0.0,100.0,650,1184.1,100.0,100.0
WP_003669232.1,WP_003669232.1,2.2999999999999993e-84,100.0,156,304.3,100.0,100.0,2.2e-84,100.0,156,304.3,100.0,100.0
WP_003669233.1,WP_003669233.1,5.499999999999997e-237,100.0,437,812.8,100.0,100.0,5.399999999999997e-237,100.0,437,812.8,100.0,100.0
WP_003669234.1,WP_003669234.1,1.9999999999999997e-107,100.0,208,381.3,100.0,100.0,1.8999999999999995e-107,100.0,208,381.3,100.0,100.0
WP_003669237.1,WP_003669237.1,4.399999999999999e-186,100.0,330,643.3,100.0,100.0,4.299999999999999e-186,100.0,330,643.3,100.0,100.0
WP_003669241.1,WP_003669241.1,1.1999999999999993e-293,100.0,483,1001.1,100.0,100.0,1.1999999999999993e-293,100.0,483,1001.1,100.0,100.0
WP_003669243.1,WP_003669243.1,2.599999999999999e-191,100.0,322,660.6,100.0,100.0,2.4999999999999988e-191,100.0,322,660.6,100.0,100.0
WP_003669244.1,WP_003669244.1,1.5999999999999998e-151,100.0,260,528.1,100.0,100.0,1.5999999999999998e-151,100.0,260,528.1,100.0,100.0
WP_003669245.1,WP_003669245.1,5.099999999999998e-98,100.0,168,349.7,100.0,100.0,4.9999999999999995e-98,100.0,168,349.7,100.0,100.0
WP_003669248.1,WP_003669248.1,1.1e-56,100.0,108,211.8,100.0,100.0,1e-56,100.0,108,211.8,100.0,100.0
WP_003669249.1,WP_003669249.1,5.399999999999999e-209,100.0,373,719.5,100.0,100.0,5.299999999999998e-209,100.0,373,719.5,100.0,100.0
WP_003669253.1,WP_003669253.1,1.1999999999999994e-163,100.0,280,568.5,100.0,100.0,1.0999999999999997e-163,100.0,280,568.5,100.0,100.0
WP_003669254.1,WP_003669254.1,5.499999999999998e-138,100.0,239,483.0,100.0,100.0,5.399999999999999e-138,100.0,239,483.0,100.0,100.0
WP_003669255.1,WP_003669255.1,9.999999999999998e-188,100.0,326,648.7,100.0,100.0,9.999999999999998e-188,100.0,326,648.7,100.0,100.0
WP_003669256.1,WP_003669256.1,6.199999999999999e-140,100.0,251,489.6,100.0,100.0,5.999999999999998e-140,100.0,251,489.6,100.0,100.0
WP_003669258.1,WP_003669258.1,0.0,100.0,642,1216.1,100.0,100.0,0.0,100.0,642,1216.1,100.0,100.0
WP_003669259.1,WP_003669259.1,8.799999999999998e-164,100.0,275,568.9,100.0,100.0,8.599999999999996e-164,100.0,275,568.9,100.0,100.0
WP_003669261.1,WP_003669261.1,2.0999999999999997e-174,100.0,307,604.4,100.0,100.0,2.0999999999999997e-174,100.0,307,604.4,100.0,100.0
WP_003669264.1,WP_003669264.1,2.599999999999998e-291,100.0,497,993.4,100.0,100.0,2.599999999999998e-291,100.0,497,993.4,100.0,100.0
WP_003669266.1,WP_003669266.1,2.0999999999999992e-203,100.0,386,701.0,100.0,100.0,1.9999999999999995e-203,100.0,386,701.0,100.0,100.0
WP_003669268.1,WP_003669268.1,7.499999999999999e-97,100.0,170,345.9,100.0,100.0,7.299999999999998e-97,100.0,170,345.9,100.0,100.0
WP_003669269.1,WP_003669269.1,2.6999999999999993e-117,100.0,206,414.1,100.0,100.0,2.6999999999999993e-117,100.0,206,414.1,100.0,100.0
WP_003669271.1,WP_003669271.1,0.0,100.0,634,1280.0,100.0,100.0,0.0,100.0,634,1280.0,100.0,100.0
WP_003669272.1,WP_003669272.1,4.2000000000000005e-52,100.0,97,196.4,100.0,100.0,4.1e-52,100.0,97,196.4,100.0,100.0
WP_003669273.1,WP_003669273.1,6.599999999999998e-251,100.0,430,859.0,100.0,100.0,6.499999999999995e-251,100.0,430,859.0,100.0,100.0
WP_003669274.1,WP_003669274.1,2.199999999999999e-213,100.0,381,734.2,100.0,100.0,2.099999999999999e-213,100.0,381,734.2,100.0,100.0
WP_003669279.1,WP_003669279.1,1.5e-58,100.0,106,218.0,100.0,100.0,1.3999999999999997e-58,100.0,106,218.0,100.0,100.0
WP_003669280.1,WP_003669280.1,9.499999999999997e-170,100.0,319,589.0,100.0,100.0,9.299999999999998e-170,100.0,319,589.0,100.0,100.0
WP_003669281.1,WP_003669281.1,3.799999999999999e-145,100.0,330,507.3,100.0,100.0,3.699999999999999e-145,100.0,330,507.3,100.0,100.0
WP_003669285.1,WP_003669285.1,1.5999999999999995e-210,100.0,359,724.5,100.0,100.0,1.5999999999999995e-210,100.0,359,724.5,100.0,100.0
WP_003669286.1,WP_003669286.1,1.4999999999999992e-236,100.0,411,811.2,100.0,100.0,1.4999999999999992e-236,100.0,411,811.2,100.0,100.0
WP_003669288.1,WP_003669288.1,1.1999999999999994e-253,100.0,461,868.2,100.0,100.0,1.0999999999999994e-253,100.0,461,868.2,100.0,100.0
WP_003669289.1,WP_003669289.1,8.099999999999999e-111,100.0,197,392.5,100.0,100.0,7.899999999999998e-111,100.0,197,392.5,100.0,100.0
WP_003669291.1,WP_003669291.1,7.199999999999998e-152,100.0,259,529.3,100.0,100.0,7.0999999999999976e-152,100.0,259,529.3,100.0,100.0
WP_003669292.1,WP_003669292.1,5.299999999999998e-279,100.0,513,952.6,100.0,100.0,5.199999999999997e-279,100.0,513,952.6,100.0,100.0
WP_003669295.1,WP_003669295.1,8.4e-39,100.0,69,151.8,100.0,100.0,8.2e-39,100.0,69,151.8,100.0,100.0
WP_003669298.1,WP_003669298.1,1.0000000000000001e-29,100.0,59,121.3,100.0,100.0,1.0000000000000001e-29,100.0,59,121.3,100.0,100.0
WP_003669299.1,WP_003669299.1,1.3000000000000001e-37,100.0,74,147.9,100.0,100.0,1.3000000000000001e-37,100.0,74,147.9,100.0,100.0
WP_003669301.1,WP_003669301.1,1.5999999999999998e-82,100.0,330,299.3,100.0,100.0,1.4999999999999996e-82,100.0,330,299.3,100.0,100.0
WP_003669303.1,WP_003669303.1,1.4999999999999997e-186,100.0,331,644.8,100.0,100.0,1.4999999999999997e-186,100.0,331,644.8,100.0,100.0
WP_003669305.1,WP_003669305.1,9.999999999999998e-158,100.0,299,548.9,100.0,100.0,9.999999999999998e-158,100.0,299,548.9,100.0,100.0
WP_003669306.1,WP_003669306.1,6.099999999999999e-100,100.0,187,356.3,100.0,100.0,5.999999999999998e-100,100.0,187,356.3,100.0,100.0
WP_003669307.1,WP_003669307.1,2.1e-60,100.0,110,224.2,100.0,100.0,2.1e-60,100.0,110,224.2,100.0,100.0
WP_003669308.1,WP_003669308.1,1.1999999999999994e-244,100.0,440,838.2,100.0,100.0,1.1999999999999994e-244,100.0,440,838.2,100.0,100.0
WP_003669309.1,WP_003669309.1,1.6999999999999999e-59,100.0,105,221.1,100.0,100.0,1.6999999999999999e-59,100.0,105,221.1,100.0,100.0
WP_003669310.1,WP_003669310.1,8.799999999999997e-181,100.0,306,625.5,100.0,100.0,8.599999999999998e-181,100.0,306,625.5,100.0,100.0
WP_003669311.1,WP_003669311.1,2.299999999999999e-289,100.0,477,986.9,100.0,100.0,2.299999999999999e-289,100.0,477,986.9,100.0,100.0
WP_003669313.1,WP_003669313.1,1.2999999999999992e-246,100.0,442,844.7,100.0,100.0,1.2999999999999992e-246,100.0,442,844.7,100.0,100.0
WP_003669314.1,WP_003669314.1,2.199999999999999e-252,100.0,461,864.0,100.0,100.0,2.199999999999999e-252,100.0,461,864.0,100.0,100.0
WP_003669315.1,WP_003669315.1,8.399999999999995e-254,100.0,433,868.6,100.0,100.0,8.299999999999994e-254,100.0,433,868.6,100.0,100.0
WP_003669316.1,WP_003669316.1,2.2999999999999996e-101,100.0,174,360.9,100.0,100.0,2.1999999999999996e-101,100.0,174,360.9,100.0,100.0
WP_003669317.1,WP_003669317.1,1.9999999999999993e-188,100.0,311,651.0,100.0,100.0,1.8999999999999996e-188,100.0,311,651.0,100.0,100.0
WP_003669322.1,WP_003669322.1,1.0999999999999995e-289,100.0,517,988.0,100.0,100.0,1.0999999999999995e-289,100.0,517,988.0,100.0,100.0
WP_003669323.1,WP_003669323.1,7.699999999999998e-131,100.0,217,459.1,100.0,100.0,7.599999999999998e-131,100.0,217,459.1,100.0,100.0
WP_003669324.1,WP_003669324.1,0.0,100.0,709,1402.1,100.0,100.0,0.0,100.0,709,1402.1,100.0,100.0
WP_003669325.1,WP_003669325.1,1.2999999999999995e-215,100.0,373,741.5,100.0,100.0,1.2999999999999995e-215,100.0,373,741.5,100.0,100.0
WP_003669326.1,WP_003669326.1,1.2999999999999998e-130,100.0,284,458.8,100.0,100.0,1.2999999999999998e-130,100.0,284,458.8,100.0,100.0
WP_003669327.1,WP_003669327.1,8.499999999999996e-224,100.0,403,768.8,100.0,100.0,8.299999999999996e-224,100.0,403,768.8,100.0,100.0
WP_003669329.1,WP_003669329.1,1.7999999999999996e-107,100.0,193,381.3,100.0,100.0,1.7999999999999996e-107,100.0,193,381.3,100.0,100.0
WP_003669331.1,WP_003669331.1,5.599999999999999e-129,100.0,218,453.0,100.0,100.0,5.399999999999999e-129,100.0,218,453.0,100.0,100.0
WP_003669336.1,WP_003669336.1,1.1999999999999997e-115,100.0,212,408.7,100.0,100.0,1.1e-115,100.0,212,408.7,100.0,100.0
WP_003669338.1,WP_003669338.1,2.7999999999999996e-93,100.0,164,334.0,100.0,100.0,2.7999999999999996e-93,100.0,164,334.0,100.0,100.0
WP_003669340.1,WP_003669340.1,6.099999999999997e-249,100.0,425,852.4,100.0,100.0,5.999999999999996e-249,100.0,425,852.4,100.0,100.0
WP_003669342.1,WP_003669342.1,5.999999999999998e-222,100.0,398,762.7,100.0,100.0,5.899999999999997e-222,100.0,398,762.7,100.0,100.0
WP_003669344.1,WP_003669344.1,6.499999999999997e-179,100.0,314,619.4,100.0,100.0,6.299999999999998e-179,100.0,314,619.4,100.0,100.0
WP_003669346.1,WP_003669346.1,2.9999999999999985e-259,100.0,568,887.1,100.0,100.0,2.8999999999999984e-259,100.0,568,887.1,100.0,100.0
WP_003669347.1,WP_003669347.1,2.7999999999999996e-54,100.0,104,203.8,100.0,100.0,2.7e-54,100.0,104,203.8,100.0,100.0
WP_003669349.1,WP_003669349.1,1.8e-42,100.0,78,164.1,100.0,100.0,1.8e-42,100.0,78,164.1,100.0,100.0
WP_003669352.1,WP_003669352.1,8.699999999999999e-125,100.0,229,439.1,100.0,100.0,8.599999999999999e-125,100.0,229,439.1,100.0,100.0
WP_003669354.1,WP_003669354.1,6.099999999999998e-178,100.0,352,616.3,100.0,100.0,5.999999999999999e-178,100.0,352,616.3,100.0,100.0
WP_003669355.1,WP_003669355.1,2.899999999999999e-93,100.0,170,334.0,100.0,100.0,2.899999999999999e-93,100.0,170,334.0,100.0,100.0
WP_003669358.1,WP_003669358.1,1.499999999999999e-194,100.0,336,671.4,100.0,100.0,1.499999999999999e-194,100.0,336,671.4,100.0,100.0
WP_003669366.1,WP_003669366.1,2.7999999999999994e-100,100.0,189,357.5,100.0,100.0,2.699999999999999e-100,100.0,189,357.5,100.0,100.0
WP_003669367.1,WP_003669367.1,3.5999999999999997e-125,100.0,213,440.3,100.0,100.0,3.5999999999999997e-125,100.0,213,440.3,100.0,100.0
WP_003669369.1,WP_003669369.1,1.0999999999999994e-261,100.0,430,894.8,100.0,100.0,1.0999999999999994e-261,100.0,430,894.8,100.0,100.0
WP_003669370.1,WP_003669370.1,7.399999999999997e-248,100.0,464,849.0,100.0,100.0,7.299999999999995e-248,100.0,464,849.0,100.0,100.0
WP_003669372.1,WP_003669372.1,3.7999999999999987e-187,100.0,318,646.7,100.0,100.0,3.7999999999999987e-187,100.0,318,646.7,100.0,100.0
WP_003669373.1,WP_003669373.1,1.4e-32,100.0,63,131.0,100.0,100.0,1.4e-32,100.0,63,131.0,100.0,100.0
WP_003669374.1,WP_003669374.1,6.1e-94,100.0,175,336.3,100.0,100.0,5.999999999999999e-94,100.0,175,336.3,100.0,100.0
WP_003669376.1,WP_003669376.1,4.999999999999998e-226,100.0,378,776.2,100.0,100.0,4.8999999999999976e-226,100.0,378,776.2,100.0,100.0
WP_003669378.1,WP_003669378.1,1.9e-45,100.0,81,174.1,100.0,100.0,1.8e-45,100.0,81,174.1,100.0,100.0
WP_003669379.1,WP_003669379.1,2.2e-43,100.0,77,167.2,100.0,100.0,2.0999999999999997e-43,100.0,77,167.2,100.0,100.0
WP_003669380.1,WP_003669380.1,2.899999999999999e-81,100.0,145,293.9,100.0,100.0,2.8e-81,100.0,145,293.9,100.0,100.0
WP_003669385.1,WP_003669385.1,7.899999999999998e-114,100.0,200,402.5,100.0,100.0,7.699999999999999e-114,100.0,200,402.5,100.0,100.0
WP_003669387.1,WP_003669387.1,7.299999999999997e-88,100.0,150,315.8,100.0,100.0,7.199999999999999e-88,100.0,150,315.8,100.0,100.0
WP_003669390.1,WP_003669390.1,9.999999999999994e-247,100.0,437,845.1,100.0,100.0,9.899999999999996e-247,100.0,437,845.1,100.0,100.0
WP_003669391.1,WP_003669391.1,2.3999999999999986e-215,100.0,391,740.7,100.0,100.0,2.2999999999999986e-215,100.0,391,740.7,100.0,100.0
WP_003669392.1,WP_003669392.1,2.499999999999999e-261,100.0,440,893.6,100.0,100.0,2.399999999999999e-261,100.0,440,893.6,100.0,100.0
WP_003669394.1,WP_003669394.1,1.0999999999999997e-118,100.0,213,418.7,100.0,100.0,1.0999999999999997e-118,100.0,213,418.7,100.0,100.0
WP_003669396.1,WP_003669396.1,0.0,100.0,843,1698.7,100.0,100.0,0.0,100.0,843,1698.7,100.0,100.0
WP_003669397.1,WP_003669397.1,1.0999999999999998e-110,100.0,205,392.1,100.0,100.0,1.0999999999999998e-110,100.0,205,392.1,100.0,100.0
WP_003669400.1,WP_003669400.1,1.9999999999999994e-202,100.0,336,697.6,100.0,100.0,1.9999999999999994e-202,100.0,336,697.6,100.0,100.0
WP_003669403.1,WP_003669403.1,1.1999999999999996e-129,100.0,226,455.3,100.0,100.0,1.0999999999999997e-129,100.0,226,455.3,100.0,100.0
WP_003669405.1,WP_003669405.1,9.799999999999996e-211,100.0,369,725.3,100.0,100.0,9.599999999999994e-211,100.0,369,725.3,100.0,100.0
WP_003669406.1,WP_003669406.1,8.899999999999999e-95,100.0,165,339.0,100.0,100.0,8.699999999999998e-95,100.0,165,339.0,100.0,100.0
WP_003669409.1,WP_003669409.1,1.9999999999999995e-163,100.0,275,567.8,100.0,100.0,1.8999999999999994e-163,100.0,275,567.8,100.0,100.0
WP_003669410.1,WP_003669410.1,4.099999999999999e-135,100.0,223,473.4,100.0,100.0,3.999999999999999e-135,100.0,223,473.4,100.0,100.0
WP_003669411.1,WP_003669411.1,1.8999999999999996e-70,100.0,123,257.7,100.0,100.0,1.8999999999999996e-70,100.0,123,257.7,100.0,100.0
WP_003669412.1,WP_003669412.1,1.8999999999999998e-118,100.0,214,417.9,100.0,100.0,1.8999999999999998e-118,100.0,214,417.9,100.0,100.0
WP_003669413.1,WP_003669413.1,2.499999999999999e-193,100.0,380,667.5,100.0,100.0,2.499999999999999e-193,100.0,380,667.5,100.0,100.0
WP_003669414.1,WP_003669414.1,2.0999999999999995e-108,100.0,192,384.4,100.0,100.0,2.0999999999999995e-108,100.0,192,384.4,100.0,100.0
WP_003669415.1,WP_003669415.1,3.699999999999999e-168,100.0,292,583.6,100.0,100.0,3.5999999999999985e-168,100.0,292,583.6,100.0,100.0
WP_003669416.1,WP_003669416.1,3.2999999999999994e-161,100.0,290,560.5,100.0,100.0,3.199999999999999e-161,100.0,290,560.5,100.0,100.0
WP_003669417.1,WP_003669417.1,9.399999999999998e-189,100.0,329,652.1,100.0,100.0,9.199999999999998e-189,100.0,329,652.1,100.0,100.0
WP_003669418.1,WP_003669418.1,4.199999999999999e-160,100.0,333,557.0,100.0,100.0,4.099999999999998e-160,100.0,333,557.0,100.0,100.0
WP_003669419.1,WP_003669419.1,1.6999999999999994e-232,100.0,397,797.7,100.0,100.0,1.5999999999999992e-232,100.0,397,797.7,100.0,100.0
WP_003669420.1,WP_003669420.1,4.499999999999999e-180,100.0,316,623.2,100.0,100.0,4.399999999999999e-180,100.0,316,623.2,100.0,100.0
WP_003669421.1,WP_003669421.1,1.0999999999999998e-158,100.0,270,552.0,100.0,100.0,1.0999999999999998e-158,100.0,270,552.0,100.0,100.0
WP_003669422.1,WP_003669422.1,4.599999999999998e-137,100.0,237,479.9,100.0,100.0,4.499999999999999e-137,100.0,237,479.9,100.0,100.0
WP_003669423.1,WP_003669423.1,3.5999999999999996e-94,100.0,178,337.0,100.0,100.0,3.5999999999999996e-94,100.0,178,337.0,100.0,100.0
WP_003669424.1,WP_003669424.1,2.399999999999999e-164,100.0,289,570.9,100.0,100.0,2.399999999999999e-164,100.0,289,570.9,100.0,100.0
WP_003669425.1,WP_003669425.1,1.3999999999999996e-92,100.0,161,331.6,100.0,100.0,1.3999999999999996e-92,100.0,161,331.6,100.0,100.0
WP_003669426.1,WP_003669426.1,1e-59,100.0,106,221.9,100.0,100.0,9.9e-60,100.0,106,221.9,100.0,100.0
WP_003669427.1,WP_003669427.1,8.499999999999998e-106,100.0,280,376.3,100.0,100.0,8.299999999999999e-106,100.0,280,376.3,100.0,100.0
WP_003669428.1,WP_003669428.1,3.599999999999998e-232,100.0,386,796.6,100.0,100.0,3.599999999999998e-232,100.0,386,796.6,100.0,100.0
WP_003669429.1,WP_003669429.1,6.799999999999999e-39,100.0,73,152.1,100.0,100.0,6.7e-39,100.0,73,152.1,100.0,100.0
WP_003669430.1,WP_003669430.1,5.599999999999999e-167,100.0,309,579.7,100.0,100.0,5.499999999999999e-167,100.0,309,579.7,100.0,100.0
WP_003669432.1,WP_003669432.1,5.199999999999999e-130,100.0,225,456.4,100.0,100.0,5.099999999999998e-130,100.0,225,456.4,100.0,100.0
WP_003669433.1,WP_003669433.1,2.2000000000000003e-51,100.0,102,194.1,100.0,100.0,2.0999999999999997e-51,100.0,102,194.1,100.0,100.0
WP_003669435.1,WP_003669435.1,1.5999999999999993e-193,100.0,322,667.9,100.0,100.0,1.5999999999999993e-193,100.0,322,667.9,100.0,100.0
WP_003669437.1,WP_003669437.1,5.5e-25,100.0,55,105.5,100.0,100.0,5.4e-25,100.0,55,105.5,100.0,100.0
WP_003669440.1,WP_003669440.1,2.3e-59,100.0,108,220.7,100.0,100.0,2.3e-59,100.0,108,220.7,100.0,100.0
WP_003669442.1,WP_003669442.1,3.1e-47,100.0,96,180.3,100.0,100.0,2.9999999999999997e-47,100.0,96,180.3,100.0,100.0
WP_003669444.1,WP_003669444.1,1.0999999999999999e-94,100.0,164,338.6,100.0,100.0,1.0999999999999999e-94,100.0,164,338.6,100.0,100.0
WP_003669446.1,WP_003669446.1,1.1999999999999998e-60,100.0,108,224.9,100.0,100.0,1.1999999999999998e-60,100.0,108,224.9,100.0,100.0
WP_003669450.1,WP_003669450.1,1.1999999999999994e-202,100.0,340,698.4,100.0,100.0,1.1999999999999994e-202,100.0,340,698.4,100.0,100.0
WP_003669452.1,WP_003669452.1,3.6999999999999995e-99,100.0,178,353.6,100.0,100.0,3.6999999999999995e-99,100.0,178,353.6,100.0,100.0
WP_003669455.1,WP_003669455.1,6.099999999999998e-125,100.0,210,439.5,100.0,100.0,5.999999999999998e-125,100.0,210,439.5,100.0,100.0
WP_003669458.1,WP_003669458.1,7.199999999999997e-129,100.0,217,452.6,100.0,100.0,7.099999999999997e-129,100.0,217,452.6,100.0,100.0
WP_003669460.1,WP_003669460.1,3.8e-54,100.0,107,203.4,100.0,100.0,3.7e-54,100.0,107,203.4,100.0,100.0
WP_003669463.1,WP_003669463.1,2.2999999999999996e-125,100.0,230,441.0,100.0,100.0,2.2999999999999996e-125,100.0,230,441.0,100.0,100.0
WP_003669465.1,WP_003669465.1,3.0999999999999983e-270,100.0,466,923.3,100.0,100.0,2.9999999999999984e-270,100.0,466,923.3,100.0,100.0
WP_003669467.1,WP_003669467.1,2.2e-309,100.0,522,1053.5,100.0,100.0,2.2e-309,100.0,522,1053.5,100.0,100.0
WP_003669468.1,WP_003669468.1,1.8999999999999994e-169,100.0,287,587.8,100.0,100.0,1.8999999999999994e-169,100.0,287,587.8,100.0,100.0
WP_003669470.1,WP_003669470.1,1.4999999999999996e-97,100.0,165,348.2,100.0,100.0,1.3999999999999998e-97,100.0,165,348.2,100.0,100.0
WP_003669472.1,WP_003669472.1,1.4999999999999996e-117,100.0,201,414.8,100.0,100.0,1.4999999999999996e-117,100.0,201,414.8,100.0,100.0
WP_003669474.1,WP_003669474.1,7.499999999999997e-252,100.0,414,862.1,100.0,100.0,7.399999999999997e-252,100.0,414,862.1,100.0,100.0
WP_003669475.1,WP_003669475.1,5.5999999999999976e-297,100.0,516,1012.3,100.0,100.0,5.4999999999999976e-297,100.0,516,1012.3,100.0,100.0
WP_003669479.1,WP_003669479.1,0.0,100.0,647,1276.5,100.0,100.0,0.0,100.0,647,1276.5,100.0,100.0
WP_003669482.1,WP_003669482.1,4.799999999999999e-140,100.0,255,490.0,100.0,100.0,4.6999999999999995e-140,100.0,255,490.0,100.0,100.0
WP_003669484.1,WP_003669484.1,1.3999999999999998e-62,100.0,117,231.5,100.0,100.0,1.3999999999999998e-62,100.0,117,231.5,100.0,100.0
WP_003669485.1,WP_003669485.1,1.5999999999999993e-255,100.0,440,874.4,100.0,100.0,1.4999999999999993e-255,100.0,440,874.4,100.0,100.0
WP_003669487.1,WP_003669487.1,3.4999999999999987e-211,100.0,380,726.9,100.0,100.0,3.399999999999998e-211,100.0,380,726.9,100.0,100.0
WP_003669488.1,WP_003669488.1,1.2999999999999996e-210,100.0,374,724.9,100.0,100.0,1.2999999999999996e-210,100.0,374,724.9,100.0,100.0
WP_003669490.1,WP_003669490.1,0.0,100.0,834,1444.5,100.0,100.0,0.0,100.0,834,1444.5,100.0,100.0
WP_003669492.1,WP_003669492.1,8.8e-83,100.0,187,299.3,100.0,100.0,8.599999999999999e-83,100.0,187,299.3,100.0,100.0
WP_003669494.1,WP_003669494.1,0.0,100.0,672,1320.1,100.0,100.0,0.0,100.0,672,1320.1,100.0,100.0
WP_003669497.1,WP_003669497.1,2.1999999999999985e-239,100.0,463,820.8,100.0,100.0,2.0999999999999985e-239,100.0,463,820.8,100.0,100.0
WP_003669499.1,WP_003669499.1,1.0999999999999996e-210,100.0,400,725.3,100.0,100.0,9.999999999999997e-211,100.0,400,725.3,100.0,100.0
WP_003669501.1,WP_003669501.1,2.3999999999999996e-64,100.0,108,237.3,100.0,100.0,2.2999999999999995e-64,100.0,108,237.3,100.0,100.0
WP_003669503.1,WP_003669503.1,2.9999999999999987e-170,100.0,294,590.5,100.0,100.0,2.899999999999999e-170,100.0,294,590.5,100.0,100.0
WP_003669505.1,WP_003669505.1,3.599999999999999e-105,100.0,185,373.6,100.0,100.0,3.599999999999999e-105,100.0,185,373.6,100.0,100.0
WP_003669506.1,WP_003669506.1,3.899999999999999e-78,100.0,144,283.5,100.0,100.0,3.7999999999999994e-78,100.0,144,283.5,100.0,100.0
WP_003669507.1,WP_003669507.1,0.0,100.0,573,1078.9,100.0,100.0,0.0,100.0,573,1078.9,100.0,100.0
WP_003669512.1,WP_003669512.1,5.799999999999997e-255,100.0,431,872.5,100.0,100.0,5.699999999999997e-255,100.0,431,872.5,100.0,100.0
WP_003669514.1,WP_003669514.1,3.099999999999999e-156,100.0,280,543.9,100.0,100.0,2.9999999999999987e-156,100.0,280,543.9,100.0,100.0
WP_003669515.1,WP_003669515.1,4.899999999999998e-159,100.0,268,553.1,100.0,100.0,4.799999999999999e-159,100.0,268,553.1,100.0,100.0
WP_003669517.1,WP_003669517.1,9.799999999999995e-223,100.0,424,765.4,100.0,100.0,9.599999999999996e-223,100.0,424,765.4,100.0,100.0
WP_003669523.1,WP_003669523.1,3.9e-39,100.0,72,152.9,100.0,100.0,3.8e-39,100.0,72,152.9,100.0,100.0
WP_003669525.1,WP_003669525.1,5.299999999999999e-101,100.0,180,359.8,100.0,100.0,5.1999999999999996e-101,100.0,180,359.8,100.0,100.0
WP_003669531.1,WP_003669531.1,4.899999999999998e-151,100.0,270,526.6,100.0,100.0,4.799999999999998e-151,100.0,270,526.6,100.0,100.0
WP_003669532.1,WP_003669532.1,2.4999999999999987e-264,100.0,457,903.7,100.0,100.0,2.3999999999999985e-264,100.0,457,903.7,100.0,100.0
WP_003669536.1,WP_003669536.1,2.0999999999999992e-149,100.0,360,521.5,100.0,100.0,2.0999999999999992e-149,100.0,360,521.5,100.0,100.0
WP_003669538.1,WP_003669538.1,3.2999999999999988e-223,100.0,411,766.9,100.0,100.0,3.199999999999998e-223,100.0,411,766.9,100.0,100.0
WP_003669539.1,WP_003669539.1,1.3e-24,100.0,134,105.5,100.0,100.0,1.3e-24,100.0,134,105.5,100.0,100.0
WP_003669543.1,WP_003669543.1,2.9999999999999986e-273,100.0,464,933.3,100.0,100.0,2.8999999999999982e-273,100.0,464,933.3,100.0,100.0
WP_003669546.1,WP_003669546.1,1.1e-83,100.0,158,302.0,100.0,100.0,1.1e-83,100.0,158,302.0,100.0,100.0
WP_003669548.1,WP_003669548.1,5.899999999999998e-79,100.0,142,286.2,100.0,100.0,5.7e-79,100.0,142,286.2,100.0,100.0
